0,0.0114943
0,0.00574713
0,0.0977011
0,0.091954
0,0.0862069
0,0.0804598
0,0.0747126
0,0.0689655
0,0.0632184
0,0.0517241
0,0.0574713
0,0.0172414
0,0.0229885
0,0.0287356
0,0.0402299
0,0.0344828
0,0.045977
0.002,0.0977011
0.002,0.114943
0.002,0.132184
0.002,0.143678
0.002,0.149425
0.002,0.155172
0.002,0.16092
0.002,0.178161
0.002,0.183908
0.002,0.189655
0.004,0.189655
0.004,0.229885
0.004,0.224138
0.004,0.218391
0.004,0.212644
0.004,0.206897
0.006,0.310345
0.006,0.304598
0.006,0.298851
0.006,0.287356
0.006,0.281609
0.006,0.270115
0.006,0.258621
0.006,0.264368
0.006,0.229885
0.006,0.235632
0.006,0.241379
0.006,0.247126
0.006,0.252874
0.008,0.310345
0.008,0.316092
0.01,0.316092
0.012,0.425287
0.012,0.41954
0.012,0.413793
0.012,0.408046
0.012,0.402299
0.012,0.396552
0.012,0.385057
0.012,0.390805
0.012,0.37931
0.012,0.373563
0.012,0.367816
0.012,0.350575
0.012,0.344828
0.012,0.316092
0.014,0.425287
0.014,0.431034
0.014,0.436782
0.014,0.448276
0.016,0.448276
0.018,0.448276
0.02,0.465517
0.02,0.454023
0.02,0.448276
0.02,0.45977
0.022,0.471264
0.022,0.465517
0.026,0.471264
0.026,0.477012
0.026,0.482759
0.026,0.488506
0.026,0.494253
0.028,0.494253
0.03,0.528736
0.03,0.534483
0.032,0.551724
0.032,0.545977
0.032,0.54023
0.032,0.534483
0.034,0.551724
0.036,0.551724
0.036,0.557471
0.038,0.557471
0.04,0.557471
0.04,0.563218
0.04,0.568965
0.04,0.574713
0.04,0.586207
0.04,0.591954
0.042,0.591954
0.044,0.603448
0.044,0.609195
0.046,0.609195
0.046,0.614943
0.046,0.626437
0.048,0.626437
0.05,0.626437
0.052,0.626437
0.054,0.626437
0.058,0.626437
0.06,0.626437
0.06,0.632184
0.06,0.637931
0.06,0.643678
0.062,0.643678
0.062,0.66092
0.062,0.655172
0.062,0.649425
0.064,0.66092
0.066,0.66092
0.068,0.66092
0.068,0.666667
0.068,0.701149
0.07,0.701149
0.072,0.701149
0.074,0.701149
0.076,0.701149
0.078,0.701149
0.08,0.712644
0.08,0.701149
0.084,0.712644
0.086,0.712644
0.09,0.718391
0.09,0.712644
0.092,0.718391
0.094,0.718391
0.096,0.718391
0.098,0.718391
0.1,0.718391
0.102,0.718391
0.104,0.718391
0.104,0.729885
0.104,0.735632
0.106,0.747126
0.106,0.758621
0.106,0.752874
0.106,0.741379
0.106,0.735632
0.112,0.758621
0.114,0.758621
0.114,0.764368
0.116,0.764368
0.118,0.764368
0.118,0.770115
0.118,0.775862
0.12,0.775862
0.12,0.787356
0.124,0.787356
0.126,0.787356
0.128,0.787356
0.13,0.787356
0.13,0.793103
0.132,0.793103
0.134,0.793103
0.14,0.793103
0.14,0.798851
0.142,0.798851
0.144,0.798851
0.146,0.798851
0.146,0.804598
0.146,0.816092
0.146,0.821839
0.148,0.821839
0.148,0.83908
0.148,0.827586
0.15,0.83908
0.152,0.83908
0.154,0.844828
0.154,0.850575
0.156,0.850575
0.158,0.850575
0.16,0.850575
0.162,0.850575
0.164,0.850575
0.166,0.850575
0.168,0.850575
0.17,0.850575
0.172,0.850575
0.174,0.850575
0.178,0.850575
0.18,0.850575
0.182,0.850575
0.182,0.856322
0.184,0.856322
0.184,0.862069
0.186,0.862069
0.188,0.862069
0.19,0.862069
0.192,0.862069
0.194,0.862069
0.196,0.862069
0.198,0.862069
0.2,0.862069
0.2,0.867816
0.202,0.867816
0.204,0.867816
0.206,0.867816
0.206,0.873563
0.208,0.873563
0.21,0.873563
0.212,0.873563
0.214,0.873563
0.216,0.885057
0.216,0.873563
0.216,0.87931
0.218,0.885057
0.22,0.885057
0.222,0.885057
0.224,0.885057
0.224,0.890805
0.228,0.890805
0.228,0.896552
0.23,0.896552
0.232,0.896552
0.234,0.896552
0.236,0.896552
0.238,0.896552
0.238,0.902299
0.24,0.902299
0.242,0.902299
0.244,0.902299
0.246,0.902299
0.248,0.902299
0.25,0.902299
0.25,0.908046
0.252,0.908046
0.252,0.913793
0.254,0.913793
0.256,0.913793
0.258,0.913793
0.26,0.913793
0.262,0.913793
0.264,0.913793
0.266,0.913793
0.268,0.913793
0.272,0.913793
0.276,0.913793
0.276,0.925287
0.276,0.91954
0.278,0.925287
0.28,0.925287
0.282,0.925287
0.284,0.925287
0.288,0.925287
0.29,0.925287
0.29,0.931035
0.294,0.931035
0.296,0.931035
0.298,0.931035
0.3,0.931035
0.302,0.931035
0.306,0.931035
0.308,0.936782
0.308,0.931035
0.31,0.936782
0.31,0.942529
0.312,0.942529
0.312,0.948276
0.312,0.954023
0.314,0.954023
0.316,0.954023
0.318,0.954023
0.32,0.954023
0.322,0.954023
0.324,0.954023
0.326,0.954023
0.33,0.954023
0.33,0.95977
0.332,0.95977
0.332,0.965517
0.336,0.965517
0.338,0.965517
0.34,0.965517
0.342,0.965517
0.344,0.965517
0.346,0.965517
0.346,0.971264
0.348,0.971264
0.35,0.971264
0.354,0.971264
0.356,0.971264
0.358,0.971264
0.36,0.971264
0.362,0.971264
0.364,0.971264
0.366,0.971264
0.368,0.971264
0.37,0.971264
