0.0030303,0
0.00606061,0
0.00909091,0.047619
0.00909091,0
0.0121212,0.047619
0.0151515,0.047619
0.0181818,0.047619
0.0212121,0.047619
0.0242424,0.047619
0.0272727,0.047619
0.030303,0.047619
0.0333333,0.047619
0.0363636,0.047619
0.0393939,0.047619
0.0424242,0.047619
0.0454545,0.047619
0.0484848,0.047619
0.0515152,0.047619
0.0545455,0.047619
0.0575758,0.047619
0.0606061,0.047619
0.0636364,0.047619
0.0666667,0.047619
0.069697,0.047619
0.0727273,0.047619
0.0757576,0.047619
0.0787879,0.047619
0.0818182,0.047619
0.0848485,0.047619
0.0878788,0.047619
0.0909091,0.047619
0.0939394,0.047619
0.0969697,0.047619
0.1,0.047619
0.10303,0.047619
0.109091,0.047619
0.112121,0.047619
0.118182,0.047619
0.121212,0.047619
0.124242,0.047619
0.127273,0.047619
0.130303,0.047619
0.133333,0.047619
0.136364,0.047619
0.136364,0.0952381
0.139394,0.0952381
0.142424,0.0952381
0.145455,0.0952381
0.148485,0.0952381
0.151515,0.0952381
0.154545,0.0952381
0.157576,0.0952381
0.160606,0.0952381
0.163636,0.0952381
0.166667,0.0952381
0.172727,0.0952381
0.175758,0.0952381
0.178788,0.0952381
0.184848,0.0952381
0.187879,0.0952381
0.190909,0.0952381
0.193939,0.0952381
0.19697,0.0952381
0.2,0.0952381
0.20303,0.0952381
0.206061,0.0952381
0.209091,0.0952381
0.212121,0.0952381
0.215152,0.0952381
0.218182,0.0952381
0.221212,0.0952381
0.221212,0.142857
0.224242,0.142857
0.227273,0.142857
0.230303,0.142857
0.233333,0.142857
0.236364,0.142857
0.239394,0.142857
0.242424,0.142857
0.245455,0.142857
0.248485,0.142857
0.251515,0.142857
0.254545,0.142857
0.260606,0.142857
0.263636,0.142857
0.266667,0.190476
0.269697,0.190476
0.272727,0.238095
0.272727,0.190476
0.275758,0.238095
0.278788,0.238095
0.284848,0.238095
0.287879,0.238095
0.290909,0.238095
0.290909,0.285714
0.29697,0.285714
0.3,0.285714
0.30303,0.285714
0.306061,0.285714
0.309091,0.285714
0.309091,0.333333
0.312121,0.333333
0.315152,0.333333
0.321212,0.380952
0.321212,0.333333
0.324242,0.380952
0.327273,0.380952
0.330303,0.380952
0.333333,0.380952
0.333333,0.428571
0.336364,0.428571
0.336364,0.47619
0.339394,0.47619
0.342424,0.47619
0.345455,0.47619
0.348485,0.47619
0.351515,0.47619
0.354545,0.47619
0.354545,0.52381
0.357576,0.52381
0.360606,0.52381
0.363636,0.52381
0.366667,0.52381
0.369697,0.52381
0.372727,0.52381
0.375758,0.52381
0.381818,0.52381
0.384848,0.52381
0.387879,0.52381
0.390909,0.52381
0.393939,0.52381
0.39697,0.52381
0.4,0.52381
0.406061,0.52381
0.409091,0.52381
0.412121,0.52381
0.418182,0.52381
0.421212,0.52381
0.427273,0.52381
0.430303,0.52381
0.433333,0.52381
0.433333,0.571429
0.436364,0.571429
0.442424,0.571429
0.445455,0.571429
0.448485,0.571429
0.451515,0.571429
0.454545,0.571429
0.457576,0.571429
0.460606,0.571429
0.463636,0.571429
0.466667,0.571429
0.466667,0.619048
0.469697,0.619048
0.472727,0.619048
0.475758,0.619048
0.478788,0.619048
0.481818,0.619048
0.484848,0.619048
0.487879,0.619048
0.490909,0.619048
0.493939,0.619048
0.49697,0.619048
0.5,0.619048
0.50303,0.619048
0.506061,0.619048
0.509091,0.619048
0.512121,0.619048
0.515152,0.619048
0.515152,0.666667
0.518182,0.666667
0.521212,0.666667
0.527273,0.666667
0.530303,0.666667
0.533333,0.666667
0.539394,0.666667
0.542424,0.666667
0.545455,0.666667
0.554545,0.666667
0.557576,0.666667
0.560606,0.666667
0.563636,0.666667
0.563636,0.714286
0.566667,0.714286
0.569697,0.714286
0.572727,0.714286
0.575758,0.714286
0.578788,0.714286
0.581818,0.714286
0.584848,0.714286
0.587879,0.714286
0.590909,0.714286
0.593939,0.714286
0.593939,0.761905
0.59697,0.761905
0.6,0.761905
0.60303,0.761905
0.606061,0.761905
0.609091,0.761905
0.612121,0.761905
0.615152,0.761905
0.618182,0.761905
0.621212,0.761905
0.627273,0.761905
0.630303,0.761905
0.633333,0.761905
0.636364,0.761905
0.639394,0.761905
0.642424,0.761905
0.645455,0.761905
0.648485,0.761905
0.651515,0.761905
0.657576,0.761905
0.663636,0.761905
0.666667,0.761905
0.669697,0.761905
0.672727,0.809524
0.672727,0.761905
0.675758,0.809524
0.678788,0.809524
0.681818,0.809524
0.684848,0.809524
0.687879,0.809524
0.690909,0.809524
0.693939,0.809524
0.70303,0.809524
0.706061,0.809524
0.709091,0.809524
0.712121,0.809524
0.715151,0.809524
0.718182,0.809524
0.721212,0.809524
0.724242,0.809524
0.727273,0.809524
0.730303,0.809524
0.733333,0.809524
0.736364,0.809524
0.739394,0.809524
0.742424,0.809524
0.745455,0.809524
0.748485,0.809524
0.751515,0.809524
0.754545,0.809524
0.760606,0.809524
0.763636,0.809524
0.766667,0.809524
0.769697,0.809524
0.772727,0.809524
0.775758,0.809524
0.781818,0.809524
0.784849,0.809524
0.787879,0.809524
0.790909,0.809524
0.793939,0.809524
0.79697,0.809524
0.8,0.809524
0.80303,0.809524
0.80303,0.857143
0.806061,0.857143
0.809091,0.857143
0.812121,0.857143
0.815152,0.857143
0.818182,0.857143
0.821212,0.857143
0.824242,0.857143
0.827273,0.857143
0.830303,0.857143
0.833333,0.857143
0.836364,0.857143
0.839394,0.857143
0.842424,0.857143
0.845455,0.857143
0.848485,0.857143
0.851515,0.857143
0.854545,0.857143
0.857576,0.857143
0.860606,0.857143
0.863636,0.857143
0.866667,0.857143
0.869697,0.857143
0.872727,0.857143
0.875758,0.857143
0.878788,0.857143
0.881818,0.857143
0.884848,0.857143
0.887879,0.857143
0.890909,0.857143
0.89697,0.857143
0.9,0.857143
0.90303,0.857143
0.906061,0.857143
0.909091,0.857143
0.912121,0.857143
0.915152,0.857143
0.918182,0.857143
0.921212,0.857143
0.924242,0.857143
0.927273,0.857143
0.930303,0.857143
0.933333,0.857143
0.936364,0.857143
0.939394,0.857143
0.942424,0.857143
0.945455,0.857143
0.948485,0.857143
0.951515,0.857143
0.954545,0.857143
0.957576,0.857143
0.960606,0.857143
0.963636,0.857143
0.966667,0.857143
0.966667,0.904762
0.966667,0.952381
0.969697,0.952381
0.972727,0.952381
0.975758,0.952381
0.978788,0.952381
0.981818,0.952381
0.984848,0.952381
0.987879,0.952381
0.990909,0.952381
0.990909,1
0.993939,1
0.99697,1
1,1
